Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC55,OUT045,149.3702093
FDE44,OUT018,1829.970992
NCN26,OUT018,2039.747649
FDC11,OUT049,1508.892372
FDV24,OUT035,2571.51595
FDR40,OUT019,1350.989586
NCQ17,OUT049,2389.815933
FDC46,OUT045,3193.78998
NCM18,OUT046,901.3726966
FDK16,OUT046,1431.531837
FDI28,OUT017,187.3172511
FDS11,OUT018,3656.167678
DRD13,OUT046,1012.679173
FDL36,OUT035,1591.744677
FDI27,OUT013,779.8321957
FDJ53,OUT019,1614.869451
FDS44,OUT045,4083.263884
FDE28,OUT046,5340.81377
FDQ33,OUT018,378.4808279
FDB37,OUT017,3149.953004
FDQ31,OUT045,1431.072427
NCQ05,OUT046,2359.827307
FDE10,OUT013,1937.475557
FDF38,OUT017,638.3424566
FDE50,OUT019,3679.933096
DRG37,OUT010,2362.397699
NCH06,OUT049,3929.076466
FDY14,OUT045,3743.793334
FDO27,OUT017,1647.802884
FDQ19,OUT049,3898.238419
FDZ26,OUT019,582.5576134
FDN51,OUT013,4138.56508
FDK20,OUT035,2300.455344
FDD40,OUT018,2969.327769
DRI25,OUT018,821.0192878
FDH56,OUT017,2105.827061
FDI36,OUT027,2906.879806
DRH11,OUT018,985.9407409
NCV18,OUT017,1536.00019
DRI01,OUT049,2951.309346
DRE48,OUT049,521.0124968
FDS51,OUT035,988.8816851
FDM38,OUT017,2032.825779
FDB60,OUT027,3198.310037
FDY58,OUT035,5512.654541
FDY22,OUT045,348.8863934
FDF11,OUT027,3462.305314
FDZ51,OUT035,1573.031447
FDQ45,OUT017,2746.666119
FDF17,OUT035,5108.849408
NCF31,OUT027,2456.344547
FDA37,OUT013,1783.735039
FDO51,OUT046,864.8553752
FDF34,OUT013,2863.057621
FDD57,OUT018,1407.235297
FDO37,OUT046,3767.464872
FDR49,OUT049,769.775764
FDS39,OUT049,2179.819965
FDI48,OUT027,760.3801366
DRM35,OUT049,2887.305793
FDV57,OUT035,3386.697216
FDZ55,OUT013,2573.524979
FDI28,OUT035,187.3172511
FDS21,OUT045,946.2579012
FDT34,OUT013,3002.676637
DRI25,OUT035,821.0192878
FDT47,OUT010,1709.019319
DRH39,OUT045,198.6606594
NCD54,OUT045,1962.029574
FDU16,OUT027,1337.249594
NCW29,OUT045,2359.561431
FDV25,OUT027,4420.721691
FDM56,OUT035,1598.609448
FDZ04,OUT027,1133.948831
FDG59,OUT019,177.9960926
FDI56,OUT045,1496.98768
FDS33,OUT035,204.3982224
FDC23,OUT049,3779.405509
FDT11,OUT049,615.5287244
FDG17,OUT045,599.5682159
FDZ44,OUT045,3085.589535
FDJ52,OUT013,2478.943642
DRI23,OUT046,2443.848456
DRE15,OUT010,1231.760468
NCF07,OUT013,1550.981385
NCR29,OUT049,830.8872068
FDE44,OUT019,1829.970992
FDT23,OUT035,2247.263595
NCG06,OUT017,3756.394803
NCU41,OUT010,4542.288397
FDH46,OUT017,1671.291791
FDV31,OUT013,4569.88151
NCT41,OUT027,3984.226514
FDE22,OUT027,2361.139717
FDC26,OUT045,2038.540512
DRF51,OUT017,148.7380239
NCY53,OUT019,1786.085883
FDY21,OUT017,3398.144355
FDL27,OUT013,204.8404421
FDZ34,OUT049,2711.203201
NCF43,OUT010,1877.171399
FDC21,OUT035,1733.52055
FDL26,OUT013,3314.002794
FDT25,OUT010,237.722498
NCR30,OUT046,2090.389428
DRL23,OUT019,2480.337464
NCR05,OUT049,3025.660744
NCE19,OUT018,880.0437701
FDY07,OUT035,811.0345886
FDB10,OUT017,567.9389004
FDP57,OUT013,1640.254542
FDU48,OUT019,1597.025173
FDH48,OUT035,2250.716887
FDO33,OUT035,1841.468713
NCU29,OUT045,2454.400977
FDW35,OUT046,809.4764846
FDH05,OUT010,3294.498274
FDP26,OUT049,1313.876091
DRG27,OUT035,727.3786089
FDQ33,OUT046,378.4808279
FDH20,OUT010,1668.603849
FDV14,OUT046,1241.411608
DRD01,OUT046,879.9222438
NCI17,OUT049,1862.639025
FDF39,OUT010,3915.688573
FDX37,OUT046,1615.754092
NCX17,OUT035,3053.05631
FDN03,OUT013,4321.908883
NCS41,OUT010,3001.20147
FDH34,OUT045,2780.236326
NCX53,OUT018,2466.458213
FDY31,OUT046,384.0112436
FDD20,OUT017,2232.991994
FDE51,OUT045,730.0170394
FDV27,OUT046,2442.438114
FDF16,OUT035,2254.385599
FDZ02,OUT049,1352.186624
NCK05,OUT045,1154.791146
FDM12,OUT027,2463.2942
NCA05,OUT018,1660.594112
FDX33,OUT045,2531.539194
FDM25,OUT049,2622.173255
FDE41,OUT018,1419.171423
FDW14,OUT045,1383.913664
NCD30,OUT046,1458.078087
FDB23,OUT010,3629.75198
FDF45,OUT046,1973.549736
FDW20,OUT017,1783.949446
FDF47,OUT045,4710.11109
NCR05,OUT019,3025.660744
DRB01,OUT046,503.8757199
FDE36,OUT013,511.6806486
FDU56,OUT049,2674.197608
FDB23,OUT049,3629.75198
FDN48,OUT049,195.3773763
FDS43,OUT013,2675.664298
NCN05,OUT013,2872.291484
NCL53,OUT049,2753.440162
FDL56,OUT046,1345.243469
FDH17,OUT018,2493.744153
FDP37,OUT046,2008.343908
FDG09,OUT019,562.4902569
FDA55,OUT045,4558.035668
FDX31,OUT049,3534.22309
FDJ41,OUT045,5505.671401
DRC24,OUT045,2773.140319
FDQ21,OUT035,2960.857042
NCT54,OUT045,1469.954277
FDH08,OUT049,3920.239407
FDY38,OUT018,5373.830799
DRM11,OUT010,3940.845162
FDG32,OUT049,3458.661115
NCH18,OUT046,3405.380296
FDI20,OUT035,4434.356471
FDA33,OUT018,2572.152526
FDN45,OUT013,597.421505
FDT45,OUT010,906.6182515
FDR32,OUT035,3074.637639
FDA48,OUT017,3407.033057
FDN23,OUT017,2456.286413
NCR18,OUT035,694.8603357
FDD45,OUT046,263.7253953
FDI22,OUT018,3125.59631
FDT09,OUT013,1951.694221
DRC24,OUT027,2773.140319
FDT39,OUT046,2207.468519
FDX28,OUT045,1378.906192
FDA50,OUT018,1569.753146
FDT33,OUT027,2598.839535
FDQ60,OUT049,1912.017308
NCM19,OUT018,1941.815883
FDF40,OUT046,3555.394838
NCI30,OUT035,752.6637325
FDK34,OUT049,575.1545587
FDA38,OUT027,3770.775381
FDT02,OUT045,681.9877406
FDC11,OUT017,1508.892372
FDD08,OUT046,143.2319882
NCS29,OUT046,3447.239514
DRI03,OUT010,2378.738903
FDK48,OUT035,1155.24457
FDM52,OUT049,3703.061283
FDP49,OUT035,761.3709166
DRA24,OUT046,2415.832192
NCJ43,OUT049,2928.366041
FDE11,OUT045,3274.644591
FDP01,OUT049,2252.422309
FDQ59,OUT018,1310.381331
FDA43,OUT019,3178.013553
FDL14,OUT017,2592.183072
FDV50,OUT010,1700.608436
FDT01,OUT027,602.5703412
NCC42,OUT035,3210.653204
FDO28,OUT046,1623.000831
FDD32,OUT019,172.7944886
FDV45,OUT035,3157.780559
NCW17,OUT019,2516.860127
NCJ17,OUT027,292.092901
NCF18,OUT049,3141.241431
FDP01,OUT045,2252.422309
FDH24,OUT045,2394.62331
FDI38,OUT027,2680.218825
FDX03,OUT035,612.9757861
FDY28,OUT046,3761.258801
FDN34,OUT018,3243.621636
FDJ02,OUT045,1990.871399
FDW40,OUT019,2338.703497
FDX03,OUT017,612.9757861
FDE17,OUT027,343.8306254
FDT58,OUT046,2646.337834
FDI38,OUT013,2680.218825
FDW22,OUT035,3043.434544
FDS15,OUT027,1964.307826
NCX06,OUT013,3323.030293
DRK47,OUT035,3399.419536
FDC23,OUT027,3779.405509
FDM56,OUT010,1598.609448
FDP21,OUT046,3555.193749
FDP58,OUT046,3562.125223
FDA27,OUT019,3294.937525
FDK41,OUT019,1151.717417
NCH42,OUT046,4087.374653
FDG29,OUT045,607.6520537
FDW15,OUT018,2510.878636
FDD28,OUT018,180.7930054
FDQ37,OUT049,3506.410952
FDC23,OUT035,3779.405509
FDV13,OUT035,1461.259505
FDK33,OUT046,4136.149625
FDO33,OUT013,1841.468713
FDN21,OUT017,2484.748965
NCW06,OUT027,3223.418527
FDI38,OUT035,2680.218825
FDC21,OUT027,1733.52055
NCS05,OUT046,2357.623758
NCN53,OUT049,878.3335456
FDV40,OUT010,1124.118578
FDG60,OUT017,3546.147222
NCY30,OUT027,2981.62836
FDM40,OUT045,2298.20588
NCO30,OUT046,461.5152914
FDK10,OUT046,2440.93742
FDM36,OUT045,2566.446234
FDN10,OUT013,1995.721632
FDM46,OUT018,300.7399195
FDX50,OUT049,255.8670146
FDP33,OUT045,594.2423071
FDO12,OUT045,3848.988104
FDC28,OUT013,239.3909948
FDO31,OUT045,1281.312313
FDX45,OUT035,2989.602681
FDV21,OUT049,379.0401084
FDH04,OUT049,1405.239616
NCG54,OUT013,3142.885799
FDO13,OUT046,4121.362415
FDA09,OUT027,3737.567224
FDC38,OUT017,1557.949178
NCO42,OUT046,2741.811149
FDL45,OUT049,2218.549815
NCK31,OUT013,910.3846736
FDM39,OUT017,2161.885039
FDC22,OUT010,3340.690305
FDF46,OUT046,1912.775479
FDQ37,OUT045,3506.410952
FDH41,OUT010,3445.102846
FDQ04,OUT046,1517.267878
NCQ02,OUT027,3016.201304
FDJ57,OUT027,4230.135955
NCE07,OUT049,354.4475441
FDE56,OUT013,802.0248879
FDI20,OUT049,4434.356471
FDK36,OUT018,765.7806107
FDP08,OUT027,2956.764696
FDF44,OUT017,216.2966595
NCU53,OUT017,4147.892251
FDF47,OUT035,4710.11109
FDS55,OUT010,2569.018163
FDZ52,OUT010,1711.006413
FDL04,OUT018,264.7753475
NCM26,OUT035,2219.213332
FDX43,OUT049,2586.692921
FDP52,OUT049,3941.625767
DRK49,OUT045,513.644522
FDE38,OUT013,2807.687981
DRF13,OUT035,3671.401178
FDK41,OUT010,1151.717417
FDJ04,OUT027,2889.983253
FDZ44,OUT018,3085.589535
FDS11,OUT013,3656.167678
FDA55,OUT049,4558.035668
NCW53,OUT046,3153.431031
FDB49,OUT027,1778.065826
FDD23,OUT017,3441.515672
NCV42,OUT045,327.2074362
NCZ29,OUT018,3166.531953
FDQ26,OUT013,781.7177101
FDV08,OUT017,770.0746721
FDC53,OUT049,1722.741695
FDV58,OUT010,2739.847572
NCP02,OUT019,942.9592088
DRI37,OUT045,924.7037122
FDQ12,OUT049,495.5626877
FDE33,OUT046,1053.621195
FDX27,OUT045,1454.969303
FDM22,OUT017,946.0973167
NCH30,OUT019,1765.615539
FDC04,OUT017,3982.198609
FDO38,OUT046,188.0282139
FDV52,OUT027,241.8690919
FDB32,OUT013,1494.23993
FDV43,OUT018,173.6200956
FDI24,OUT018,2967.510537
FDR40,OUT017,1350.989586
FDW02,OUT049,2370.007413
FDE44,OUT049,1829.970992
FDL38,OUT046,1545.553917
NCT54,OUT010,1469.954277
DRJ39,OUT010,4295.776078
FDW55,OUT049,4265.899974
DRF13,OUT019,3671.401178
NCW17,OUT049,2516.860127
FDP13,OUT035,761.9374795
FDS08,OUT018,2417.985971
NCP17,OUT035,1145.667195
NCO53,OUT035,2935.245379
FDH19,OUT045,2427.423146
FDJ04,OUT017,2889.983253
FDG10,OUT049,1054.530796
FDA40,OUT010,1171.476818
FDI53,OUT045,2225.172262
FDU09,OUT010,868.7426202
FDK60,OUT045,1646.65199
FDR43,OUT017,640.4006436
FDW22,OUT017,3043.434544
DRP47,OUT010,590.8919419
DRG48,OUT010,2319.371428
FDA14,OUT035,2163.817273
FDU49,OUT013,1588.263927
FDK28,OUT045,4784.805506
FDT19,OUT046,2922.944013
NCQ42,OUT045,273.112778
FDD03,OUT045,3324.853409
NCM53,OUT013,287.6495512
NCX53,OUT045,2466.458213
FDV14,OUT027,1241.411608
NCZ54,OUT017,3218.200519
FDB39,OUT013,901.5965451
DRC24,OUT046,2773.140319
FDY36,OUT013,1260.618206
FDN01,OUT035,2368.405971
DRH25,OUT046,801.8193932
FDV08,OUT046,770.0746721
NCP53,OUT049,4207.573445
FDU52,OUT010,2610.202489
NCI42,OUT045,509.9262604
FDZ14,OUT035,1894.410717
FDF11,OUT046,3462.305314
FDQ13,OUT018,1341.134646
FDO32,OUT010,182.9556478
DRJ37,OUT018,2364.25964
FDY43,OUT046,2687.890745
NCT41,OUT017,3984.226514
NCV17,OUT045,3026.019826
FDM04,OUT027,182.4489511
DRB48,OUT018,697.5975358
FDM24,OUT013,2497.392931
FDT37,OUT049,2798.448846
NCO05,OUT010,2131.997796
FDL13,OUT046,5384.228928
FDL15,OUT017,3914.758929
FDB11,OUT018,4683.735715
FDL14,OUT019,2592.183072
FDY10,OUT019,1917.831025
FDJ40,OUT049,1461.70165
NCW18,OUT046,3554.941385
NCY06,OUT013,2075.377943
DRE13,OUT018,1431.969866
FDA26,OUT045,3957.719482
NCE19,OUT010,880.0437701
FDE33,OUT035,1053.621195
DRL59,OUT027,806.7869025
FDY07,OUT046,811.0345886
FDF57,OUT018,2280.10028
FDM58,OUT035,2208.897231
FDP26,OUT027,1313.876091
FDY32,OUT046,2801.888635
FDD51,OUT010,711.1250135
FDU22,OUT018,1959.655649
FDZ49,OUT018,3354.243384
NCI42,OUT017,509.9262604
FDT04,OUT027,620.7719578
NCU41,OUT045,4542.288397
FDS56,OUT045,3593.989652
NCN42,OUT017,2723.696227
FDK34,OUT046,575.1545587
FDB03,OUT017,622.144496
DRJ25,OUT035,1648.622985
FDT25,OUT027,237.722498
FDN20,OUT013,2899.791199
FDP09,OUT013,3691.306209
FDM20,OUT019,4355.774967
NCG55,OUT046,1875.09981
NCP14,OUT045,241.8233509
NCH06,OUT046,3929.076466
FDV52,OUT013,241.8690919
NCL07,OUT035,633.308628
DRJ11,OUT027,3289.182702
DRO59,OUT013,1396.92547
FDW15,OUT010,2510.878636
NCQ30,OUT035,2817.203494
NCN54,OUT019,1306.705518
FDY01,OUT027,1927.010126
FDX39,OUT035,3841.172761
FDH53,OUT027,1500.899214
FDA57,OUT035,703.1822306
NCC07,OUT010,1639.735577
FDU28,OUT013,3081.386628
FDK36,OUT010,765.7806107
FDR36,OUT018,820.0075873
NCQ17,OUT035,2389.815933
FDS28,OUT019,963.7596041
FDE08,OUT045,2355.219265
FDU22,OUT046,1959.655649
FDG41,OUT045,2733.144452
FDO31,OUT010,1281.312313
FDM21,OUT019,3341.525085
FDU40,OUT017,5101.230153
FDV36,OUT018,320.2398517
FDT10,OUT027,924.7111948
FDX38,OUT045,794.5289033
NCU30,OUT027,2860.842866
NCV06,OUT049,3386.858699
FDT16,OUT035,630.5751316
NCP41,OUT027,1706.19151
FDZ56,OUT017,2603.950893
FDC22,OUT035,3340.690305
FDU10,OUT035,1458.958283
FDS46,OUT045,2771.355501
FDO08,OUT049,4240.218081
NCV42,OUT018,327.2074362
FDP33,OUT035,594.2423071
FDJ12,OUT046,4948.987428
FDH04,OUT045,1405.239616
NCU54,OUT013,4979.21874
FDO36,OUT010,2781.820848
FDT37,OUT027,2798.448846
FDD14,OUT010,4728.447532
FDA16,OUT013,4135.012714
NCS42,OUT019,1463.435413
FDP10,OUT019,1453.543307
FDQ28,OUT049,2584.556079
FDK57,OUT010,1798.217913
FDK02,OUT013,2847.508831
FDW47,OUT018,1852.791534
NCC42,OUT018,3210.653204
FDQ37,OUT018,3506.410952
FDL40,OUT046,1512.401759
DRE13,OUT010,1431.969866
FDQ34,OUT027,1528.015423
NCB54,OUT046,1752.052903
FDS48,OUT049,2325.521361
FDO15,OUT045,190.1855337
NCT30,OUT013,764.4845619
FDU49,OUT027,1588.263927
FDE21,OUT046,2146.3871
FDS49,OUT019,2325.613631
FDT38,OUT027,1301.719754
FDZ01,OUT045,271.1302763
FDC41,OUT035,1038.854431
DRG13,OUT010,2396.132472
NCZ42,OUT018,3253.810455
NCM07,OUT045,1389.812354
NCV17,OUT018,3026.019826
DRK39,OUT035,1362.481919
FDS37,OUT018,1822.950594
FDV12,OUT019,1913.084375
NCG19,OUT018,3011.475973
FDS51,OUT013,988.8816851
NCO14,OUT046,165.5257798
FDC38,OUT046,1557.949178
FDN15,OUT046,1951.613147
NCH42,OUT013,4087.374653
FDQ22,OUT046,665.412571
FDC05,OUT013,2577.202255
FDZ31,OUT013,3210.837286
DRJ23,OUT049,3025.592445
FDC52,OUT035,3991.581277
DRD12,OUT010,215.1219494
FDV55,OUT017,2452.835099
FDD32,OUT046,172.7944886
FDR01,OUT049,3465.66496
FDY08,OUT019,2258.853903
FDQ45,OUT045,2746.666119
DRN11,OUT027,2257.922423
NCS05,OUT018,2357.623758
FDY32,OUT035,2801.888635
NCD31,OUT045,2771.876458
NCE06,OUT049,2548.519774
NCP14,OUT046,241.8233509
NCF18,OUT019,3141.241431
FDF14,OUT018,2413.923906
FDB22,OUT017,2441.312892
NCH54,OUT049,2829.582844
FDU27,OUT035,929.5337894
FDS58,OUT027,388.7633202
NCU29,OUT035,2454.400977
FDJ57,OUT013,4230.135955
FDL56,OUT049,1345.243469
FDH60,OUT035,2773.535382
FDN24,OUT018,1012.162337
FDD02,OUT017,303.6222396
FDP15,OUT017,3887.255977
FDB28,OUT027,3491.101516
DRC49,OUT045,2094.083797
NCG30,OUT018,1832.822288
FDJ14,OUT049,1325.643274
FDL52,OUT045,813.116563
NCG19,OUT027,3011.475973
NCN41,OUT035,2084.058877
FDW22,OUT013,3043.434544
FDI02,OUT013,2915.133502
FDV51,OUT045,3315.957806
FDV48,OUT046,1365.703144
NCL17,OUT019,416.2039628
FDP46,OUT045,1574.665331
FDU10,OUT045,1458.958283
FDT37,OUT010,2798.448846
FDI27,OUT035,779.8321957
FDN51,OUT046,4138.56508
FDW07,OUT035,1277.357673
FDN45,OUT049,597.421505
DRN37,OUT027,2364.695061
DRF48,OUT049,584.0684368
FDP38,OUT019,767.2953943
NCX18,OUT027,3310.233223
FDK45,OUT018,2159.970417
FDZ37,OUT049,1587.830316
FDS50,OUT018,4046.673516
NCR54,OUT018,3257.218167
NCS17,OUT035,1709.750219
FDV31,OUT046,4569.88151
DRE27,OUT017,1319.583085
FDN60,OUT013,2918.960002
FDK26,OUT013,486.6543869
FDX37,OUT018,1615.754092
FDW31,OUT046,2906.579902
FDX26,OUT018,3327.418131
DRL49,OUT019,2237.520257
FDU49,OUT017,1588.263927
FDY58,OUT046,5512.654541
FDN03,OUT045,4321.908883
NCV06,OUT010,3386.858699
FDH53,OUT045,1500.899214
FDG31,OUT018,1178.959299
NCC06,OUT045,1854.158216
FDS13,OUT049,3753.884701
FDP16,OUT035,5502.946187
FDA35,OUT013,1566.611602
DRP47,OUT018,590.8919419
FDY28,OUT010,3761.258801
FDY20,OUT035,2464.498706
NCH30,OUT017,1765.615539
NCR29,OUT019,830.8872068
NCP05,OUT013,2784.768127
NCF30,OUT019,3152.667543
FDA08,OUT035,3147.477646
FDN51,OUT027,4138.56508
FDH12,OUT046,1653.930228
FDY39,OUT017,3089.263704
NCO53,OUT045,2935.245379
FDB40,OUT046,2357.473445
FDH02,OUT049,189.3456914
FDY11,OUT027,1203.267839
FDQ09,OUT019,1868.48125
FDP16,OUT013,5502.946187
NCF55,OUT018,716.2180996
FDY09,OUT027,3528.238271
FDY39,OUT045,3089.263704
NCU53,OUT049,4147.892251
NCT41,OUT049,3984.226514
FDJ45,OUT046,664.8373987
FDR28,OUT013,406.8762418
FDN08,OUT013,1858.930307
FDJ07,OUT049,1699.388742
FDZ09,OUT027,2641.404374
FDQ14,OUT017,2189.299631
FDY12,OUT027,792.7629697
FDK57,OUT046,1798.217913
FDD20,OUT049,2232.991994
FDS36,OUT018,2643.968953
FDI40,OUT049,2672.301142
FDJ40,OUT045,1461.70165
FDE08,OUT013,2355.219265
DRK01,OUT013,1518.069925
FDC58,OUT049,765.9643971
FDE50,OUT046,3679.933096
FDX48,OUT035,3957.711086
DRM35,OUT018,2887.305793
FDG41,OUT013,2733.144452
FDB52,OUT046,537.6954497
FDV19,OUT045,4350.935409
DRG48,OUT017,2319.371428
FDI26,OUT013,2919.304173
FDU11,OUT019,1990.32134
FDF59,OUT019,1895.018185
FDR07,OUT049,1651.161669
NCE06,OUT017,2548.519774
FDE10,OUT046,1937.475557
NCO55,OUT046,1647.631507
FDZ13,OUT013,963.6227243
FDT50,OUT017,252.371206
FDH12,OUT010,1653.930228
FDD21,OUT045,1670.469117
NCM05,OUT013,4146.517881
FDK04,OUT013,906.5032169
FDN33,OUT017,1317.190436
NCM18,OUT010,901.3726966
DRC25,OUT049,1592.874746
FDT47,OUT017,1709.019319
FDD45,OUT027,263.7253953
NCD07,OUT018,1343.736387
NCY54,OUT010,2356.181636
FDL12,OUT049,1209.677185
FDL02,OUT017,2222.477203
FDC60,OUT035,1724.345542
FDR37,OUT017,582.3262026
FDY16,OUT017,2949.821605
FDU26,OUT045,1715.284655
FDN24,OUT013,1012.162337
FDH44,OUT013,2039.22087
FDE23,OUT010,835.4818054
FDW60,OUT017,2706.398537
FDQ55,OUT049,2073.586391
FDV32,OUT027,1244.641311
FDV03,OUT010,2945.267555
FDY14,OUT010,3743.793334
NCL55,OUT027,3483.26975
DRF25,OUT017,536.8306195
FDX03,OUT046,612.9757861
FDF40,OUT045,3555.394838
FDX24,OUT010,1273.484627
FDA25,OUT049,2704.082835
FDH21,OUT018,2803.21303
FDB47,OUT010,2500.187989
FDT34,OUT019,3002.676637
FDS39,OUT010,2179.819965
NCU05,OUT046,1293.012491
FDE02,OUT049,1755.806447
FDL25,OUT035,1420.960781
FDC50,OUT049,342.2332109
FDZ32,OUT049,2610.697925
FDV14,OUT045,1241.411608
FDR07,OUT045,1651.161669
FDB26,OUT049,748.4681988
NCR50,OUT045,2333.152427
FDP01,OUT018,2252.422309
FDH57,OUT045,1986.719805
FDM60,OUT027,132.8685938
FDA45,OUT017,2245.959332
FDU55,OUT017,5455.341548
FDH40,OUT035,262.6614196
FDG40,OUT019,650.8812972
FDT12,OUT049,3890.264542
DRL59,OUT045,806.7869025
FDT47,OUT018,1709.019319
FDI60,OUT017,1172.085688
DRF51,OUT027,148.7380239
NCK31,OUT049,910.3846736
FDB08,OUT045,394.3404876
FDM44,OUT035,1548.311143
FDD46,OUT018,2102.722289
FDR27,OUT019,2173.693415
FDV56,OUT010,1768.599346
FDM02,OUT049,2608.584993
FDU45,OUT018,2231.472356
FDZ10,OUT017,2155.06075
NCK31,OUT010,910.3846736
FDR27,OUT035,2173.693415
FDF33,OUT013,1933.186116
FDJ36,OUT046,1694.397226
FDP33,OUT049,594.2423071
FDG17,OUT046,599.5682159
FDG47,OUT027,559.9734147
NCW29,OUT046,2359.561431
DRH59,OUT017,1049.156947
FDR32,OUT017,3074.637639
FDP48,OUT035,415.2551978
FDG17,OUT035,599.5682159
DRJ59,OUT017,593.1919128
FDY48,OUT027,1644.0248
FDB02,OUT046,3000.531683
FDN10,OUT019,1995.721632
NCD55,OUT035,615.7901869
FDX34,OUT013,1899.617397
FDZ38,OUT045,3213.604317
DRF37,OUT049,4102.66171
DRL47,OUT019,1974.423574
FDL27,OUT035,204.8404421
NCP53,OUT035,4207.573445
FDT03,OUT019,1971.639083
FDJ28,OUT035,3311.898491
FDF40,OUT018,3555.394838
FDA32,OUT035,3347.877046
NCP02,OUT017,942.9592088
FDZ31,OUT045,3210.837286
NCQ29,OUT013,3526.949348
FDP57,OUT010,1640.254542
FDL32,OUT027,2120.351977
DRB01,OUT035,503.8757199
FDJ40,OUT046,1461.70165
FDO24,OUT018,2616.107541
FDO11,OUT018,4446.061639
FDA56,OUT035,1567.431319
FDF02,OUT045,1766.520463
FDA10,OUT013,1987.677432
NCI55,OUT017,1777.059113
FDZ40,OUT010,173.4558847
FDV08,OUT049,770.0746721
FDN48,OUT013,195.3773763
FDU57,OUT017,336.1403349
DRF49,OUT013,2672.149638
FDS02,OUT035,3301.994066
FDS43,OUT046,2675.664298
FDT16,OUT013,630.5751316
FDX19,OUT027,5438.78179
FDK15,OUT046,1825.82219
DRA12,OUT049,2039.415066
FDY35,OUT017,884.5360197
NCU42,OUT013,3228.080961
FDD26,OUT013,3339.311114
FDR11,OUT018,2634.306511
NCP53,OUT045,4207.573445
FDP34,OUT045,3781.532414
NCV41,OUT019,2041.17019
FDN20,OUT018,2899.791199
FDZ16,OUT018,3581.076366
FDZ28,OUT049,2989.834312
NCL55,OUT013,3483.26975
NCJ17,OUT046,292.092901
FDT37,OUT046,2798.448846
FDV51,OUT049,3315.957806
FDZ28,OUT035,2989.834312
FDN27,OUT013,1687.3704
FDS14,OUT019,2169.433745
FDZ58,OUT045,2129.001207
FDD46,OUT046,2102.722289
FDJ03,OUT035,1742.162391
FDU03,OUT010,3268.520836
FDA33,OUT027,2572.152526
NCW53,OUT035,3153.431031
NCC55,OUT017,149.3702093
FDP52,OUT019,3941.625767
FDE39,OUT049,306.4822336
FDB44,OUT035,3324.570024
FDG59,OUT013,177.9960926
FDI05,OUT013,1144.0474
FDF59,OUT045,1895.018185
FDM39,OUT019,2161.885039
FDB14,OUT013,1584.849193
NCS05,OUT019,2357.623758
DRJ35,OUT045,1103.600456
FDO31,OUT019,1281.312313
FDA31,OUT046,3040.586524
FDX40,OUT049,1541.220783
FDW56,OUT045,3379.574869
FDH09,OUT018,822.5370646
FDA52,OUT019,2662.332222
FDF20,OUT019,3057.14553
FDE40,OUT046,895.8254886
NCU17,OUT046,275.0540622
NCP14,OUT035,241.8233509
FDN25,OUT027,664.2731401
FDU39,OUT049,816.0895605
NCM05,OUT017,4146.517881
FDU07,OUT017,3862.93118
FDF28,OUT049,1865.52699
FDR57,OUT049,2148.716233
FDJ33,OUT013,281.1671864
DRH23,OUT035,2000.506165
FDQ52,OUT046,4727.482649
DRK13,OUT035,449.7624848
FDP09,OUT046,3691.306209
FDR08,OUT027,1676.031555
FDV50,OUT045,1700.608436
FDT13,OUT049,3309.397346
FDJ27,OUT027,1668.598834
FDH21,OUT046,2803.21303
FDW14,OUT027,1383.913664
FDL52,OUT049,813.116563
FDW28,OUT017,2928.746008
FDL40,OUT049,1512.401759
FDE24,OUT046,343.2869453
FDX35,OUT049,3128.977242
FDP46,OUT017,1574.665331
FDX56,OUT045,3805.526897
FDQ45,OUT049,2746.666119
FDK50,OUT027,540.2118626
FDY26,OUT045,4104.10812
FDQ09,OUT017,1868.48125
FDN39,OUT049,2760.323731
FDP13,OUT017,761.9374795
FDR51,OUT013,2655.293488
FDZ49,OUT010,3354.243384
FDL28,OUT018,5360.791291
FDZ10,OUT035,2155.06075
FDK38,OUT013,2352.38128
DRL49,OUT027,2237.520257
FDR15,OUT013,2185.650801
FDQ24,OUT035,3673.606915
FDD56,OUT013,4358.782455
NCR42,OUT046,141.346928
FDH52,OUT045,161.290767
FDH57,OUT019,1986.719805
FDR15,OUT010,2185.650801
FDJ34,OUT035,1758.174832
FDW37,OUT035,1248.372385
FDQ23,OUT018,2009.666914
FDP34,OUT013,3781.532414
FDE04,OUT027,2782.650349
FDC48,OUT045,2075.894848
FDA47,OUT019,2675.374837
FDI35,OUT018,3306.489046
NCV05,OUT013,2493.298887
FDR28,OUT045,406.8762418
FDH31,OUT017,1252.157806
FDP59,OUT019,1572.024681
FDS19,OUT018,2246.821606
FDM60,OUT045,132.8685938
FDJ44,OUT018,2677.509104
DRH51,OUT017,1268.727858
DRC25,OUT017,1592.874746
DRE25,OUT013,230.2852878
NCX05,OUT049,1961.460162
FDR11,OUT017,2634.306511
DRP47,OUT045,590.8919419
DRC49,OUT019,2094.083797
FDQ47,OUT027,903.381883
FDL20,OUT013,1494.0981
FDM34,OUT035,2219.418692
NCN55,OUT013,715.0957006
FDD41,OUT035,1575.601046
FDE52,OUT049,1322.417758
NCT18,OUT019,3854.210344
FDJ32,OUT018,1052.311146
FDE16,OUT046,3383.863846
FDZ09,OUT045,2641.404374
DRZ11,OUT046,1963.20324
